,시도명,시군구명,동리명,년,월,구분,count,mean,거래날짜,타입
4356,강원도,강릉시,교동,2022,10,전세,1.0,5500.0,2022-10-01,rh
4357,강원도,강릉시,내곡동,2022,10,월세,2.0,300.0,2022-10-01,rh
4358,강원도,강릉시,내곡동,2022,10,전세,2.0,4750.0,2022-10-01,rh
4359,강원도,강릉시,노암동,2022,10,월세,1.0,11000.0,2022-10-01,rh
4360,강원도,강릉시,성산면 구산리,2022,10,전세,1.0,3500.0,2022-10-01,rh
4361,강원도,강릉시,송정동,2022,10,월세,1.0,300.0,2022-10-01,rh
4362,강원도,강릉시,송정동,2022,10,전세,1.0,20000.0,2022-10-01,rh
4363,강원도,강릉시,주문진읍 주문리,2022,10,월세,1.0,500.0,2022-10-01,rh
4364,강원도,강릉시,포남동,2022,10,월세,3.0,706.6666666666666,2022-10-01,rh
4365,강원도,강릉시,포남동,2022,10,전세,4.0,8250.0,2022-10-01,rh
4366,강원도,동해시,발한동,2022,10,전세,1.0,3500.0,2022-10-01,rh
4367,강원도,동해시,부곡동,2022,10,전세,1.0,2000.0,2022-10-01,rh
4368,강원도,동해시,용정동,2022,10,전세,1.0,10000.0,2022-10-01,rh
4369,강원도,삼척시,근덕면 교가리,2022,10,전세,11.0,18890.909090909092,2022-10-01,rh
4370,강원도,삼척시,당저동,2022,10,전세,1.0,7000.0,2022-10-01,rh
4371,강원도,속초시,교동,2022,10,월세,2.0,650.0,2022-10-01,rh
4372,강원도,속초시,교동,2022,10,전세,1.0,4000.0,2022-10-01,rh
4373,강원도,속초시,노학동,2022,10,전세,1.0,9000.0,2022-10-01,rh
4374,강원도,속초시,동명동,2022,10,전세,1.0,9000.0,2022-10-01,rh
4375,강원도,속초시,조양동,2022,10,월세,3.0,3600.0,2022-10-01,rh
4376,강원도,속초시,중앙동,2022,10,월세,1.0,300.0,2022-10-01,rh
4377,강원도,양양군,현북면 하광정리,2022,10,전세,1.0,15000.0,2022-10-01,rh
4378,강원도,원주시,단계동,2022,10,전세,1.0,9000.0,2022-10-01,rh
4379,강원도,원주시,단구동,2022,10,월세,3.0,600.0,2022-10-01,rh
4380,강원도,정선군,정선읍 봉양리,2022,10,월세,1.0,1500.0,2022-10-01,rh
4381,강원도,춘천시,신북읍 천전리,2022,10,월세,1.0,1000.0,2022-10-01,rh
4382,강원도,춘천시,온의동,2022,10,월세,1.0,1000.0,2022-10-01,rh
4383,강원도,춘천시,효자동,2022,10,전세,1.0,6000.0,2022-10-01,rh
4384,강원도,춘천시,후평동,2022,10,월세,2.0,2250.0,2022-10-01,rh
4385,강원도,태백시,통동,2022,10,월세,1.0,200.0,2022-10-01,rh
4386,강원도,태백시,통동,2022,10,전세,1.0,3000.0,2022-10-01,rh
4387,강원도,태백시,황지동,2022,10,월세,1.0,500.0,2022-10-01,rh
4388,강원도,태백시,황지동,2022,10,전세,1.0,2500.0,2022-10-01,rh
4389,강원도,평창군,대관령면 용산리,2022,10,월세,1.0,300.0,2022-10-01,rh
4390,강원도,평창군,대관령면 용산리,2022,10,전세,1.0,9000.0,2022-10-01,rh
4391,강원도,평창군,대관령면 횡계리,2022,10,전세,1.0,3000.0,2022-10-01,rh
4392,강원도,평창군,봉평면 면온리,2022,10,전세,1.0,5000.0,2022-10-01,rh
4393,강원도,평창군,봉평면 창동리,2022,10,월세,1.0,3000.0,2022-10-01,rh
4394,강원도,홍천군,남면 양덕원리,2022,10,전세,1.0,15000.0,2022-10-01,rh
4395,강원도,홍천군,서면 모곡리,2022,10,월세,1.0,500.0,2022-10-01,rh
4396,강원도,홍천군,홍천읍 갈마곡리,2022,10,전세,2.0,9500.0,2022-10-01,rh
4397,강원도,홍천군,홍천읍 검율리,2022,10,전세,1.0,5000.0,2022-10-01,rh
4398,강원도,홍천군,홍천읍 연봉리,2022,10,전세,3.0,4666.666666666667,2022-10-01,rh
4399,강원도,홍천군,홍천읍 희망리,2022,10,월세,1.0,1000.0,2022-10-01,rh
4400,강원도,홍천군,홍천읍 희망리,2022,10,전세,3.0,9266.666666666666,2022-10-01,rh
4401,강원도,화천군,화천읍 하리,2022,10,전세,1.0,6000.0,2022-10-01,rh
4402,강원도,횡성군,횡성읍 읍하리,2022,10,월세,1.0,0.0,2022-10-01,rh
4403,경기도,가평군,가평읍 달전리,2022,10,월세,1.0,1000.0,2022-10-01,rh
4404,경기도,가평군,가평읍 대곡리,2022,10,월세,1.0,1000.0,2022-10-01,rh
4405,경기도,가평군,가평읍 대곡리,2022,10,전세,1.0,12500.0,2022-10-01,rh
4406,경기도,가평군,가평읍 읍내리,2022,10,월세,7.0,785.7142857142857,2022-10-01,rh
4407,경기도,가평군,가평읍 읍내리,2022,10,전세,6.0,9166.666666666666,2022-10-01,rh
4408,경기도,가평군,설악면 선촌리,2022,10,월세,10.0,950.0,2022-10-01,rh
4409,경기도,가평군,조종면 현리,2022,10,전세,3.0,17133.333333333332,2022-10-01,rh
4410,경기도,가평군,청평면 대성리,2022,10,월세,1.0,2000.0,2022-10-01,rh
4411,경기도,가평군,청평면 청평리,2022,10,월세,4.0,1250.0,2022-10-01,rh
4412,경기도,가평군,청평면 청평리,2022,10,전세,3.0,12133.333333333334,2022-10-01,rh
4413,경기도,고양시 덕양구,고양동,2022,10,월세,3.0,1333.3333333333333,2022-10-01,rh
4414,경기도,고양시 덕양구,고양동,2022,10,전세,6.0,7883.333333333333,2022-10-01,rh
4415,경기도,고양시 덕양구,관산동,2022,10,월세,2.0,1000.0,2022-10-01,rh
4416,경기도,고양시 덕양구,관산동,2022,10,전세,7.0,11728.57142857143,2022-10-01,rh
4417,경기도,고양시 덕양구,내유동,2022,10,월세,9.0,2283.3333333333335,2022-10-01,rh
4418,경기도,고양시 덕양구,내유동,2022,10,전세,13.0,14282.692307692309,2022-10-01,rh
4419,경기도,고양시 덕양구,대장동,2022,10,전세,1.0,10000.0,2022-10-01,rh
4420,경기도,고양시 덕양구,덕은동,2022,10,전세,1.0,18000.0,2022-10-01,rh
4421,경기도,고양시 덕양구,동산동,2022,10,전세,8.0,29212.5,2022-10-01,rh
4422,경기도,고양시 덕양구,삼송동,2022,10,월세,1.0,22000.0,2022-10-01,rh
4423,경기도,고양시 덕양구,삼송동,2022,10,전세,1.0,25000.0,2022-10-01,rh
4424,경기도,고양시 덕양구,성사동,2022,10,월세,2.0,1000.0,2022-10-01,rh
4425,경기도,고양시 덕양구,성사동,2022,10,전세,3.0,12100.0,2022-10-01,rh
4426,경기도,고양시 덕양구,오금동,2022,10,월세,1.0,10000.0,2022-10-01,rh
4427,경기도,고양시 덕양구,용두동,2022,10,전세,1.0,23000.0,2022-10-01,rh
4428,경기도,고양시 덕양구,원흥동,2022,10,월세,1.0,4000.0,2022-10-01,rh
4429,경기도,고양시 덕양구,주교동,2022,10,월세,2.0,5250.0,2022-10-01,rh
4430,경기도,고양시 덕양구,주교동,2022,10,전세,14.0,11513.92857142857,2022-10-01,rh
4431,경기도,고양시 덕양구,지축동,2022,10,전세,1.0,36700.0,2022-10-01,rh
4432,경기도,고양시 덕양구,토당동,2022,10,월세,2.0,6500.0,2022-10-01,rh
4433,경기도,고양시 덕양구,토당동,2022,10,전세,10.0,11150.0,2022-10-01,rh
4434,경기도,고양시 덕양구,행신동,2022,10,월세,4.0,1579.25,2022-10-01,rh
4435,경기도,고양시 덕양구,행신동,2022,10,전세,5.0,9380.0,2022-10-01,rh
4436,경기도,고양시 일산동구,마두동,2022,10,월세,2.0,20000.0,2022-10-01,rh
4437,경기도,고양시 일산동구,마두동,2022,10,전세,2.0,41500.0,2022-10-01,rh
4438,경기도,고양시 일산동구,문봉동,2022,10,월세,2.0,1750.0,2022-10-01,rh
4439,경기도,고양시 일산동구,백석동,2022,10,월세,1.0,13000.0,2022-10-01,rh
4440,경기도,고양시 일산동구,백석동,2022,10,전세,2.0,24000.0,2022-10-01,rh
4441,경기도,고양시 일산동구,사리현동,2022,10,월세,1.0,3000.0,2022-10-01,rh
4442,경기도,고양시 일산동구,사리현동,2022,10,전세,3.0,12000.0,2022-10-01,rh
4443,경기도,고양시 일산동구,성석동,2022,10,월세,4.0,2550.0,2022-10-01,rh
4444,경기도,고양시 일산동구,성석동,2022,10,전세,10.0,19415.0,2022-10-01,rh
4445,경기도,고양시 일산동구,식사동,2022,10,월세,3.0,7666.666666666667,2022-10-01,rh
4446,경기도,고양시 일산동구,식사동,2022,10,전세,6.0,22900.0,2022-10-01,rh
4447,경기도,고양시 일산동구,정발산동,2022,10,월세,2.0,14500.0,2022-10-01,rh
4448,경기도,고양시 일산동구,정발산동,2022,10,전세,11.0,37281.818181818184,2022-10-01,rh
4449,경기도,고양시 일산동구,중산동,2022,10,월세,1.0,38000.0,2022-10-01,rh
4450,경기도,고양시 일산동구,중산동,2022,10,전세,5.0,12600.0,2022-10-01,rh
4451,경기도,고양시 일산동구,풍동,2022,10,월세,5.0,11600.0,2022-10-01,rh
4452,경기도,고양시 일산동구,풍동,2022,10,전세,11.0,19490.909090909092,2022-10-01,rh
4453,경기도,고양시 일산서구,대화동,2022,10,월세,5.0,7000.0,2022-10-01,rh
4454,경기도,고양시 일산서구,대화동,2022,10,전세,4.0,24342.5,2022-10-01,rh
4455,경기도,고양시 일산서구,덕이동,2022,10,월세,5.0,3611.2,2022-10-01,rh
4456,경기도,고양시 일산서구,덕이동,2022,10,전세,6.0,16641.666666666668,2022-10-01,rh
4457,경기도,고양시 일산서구,일산동,2022,10,월세,1.0,4000.0,2022-10-01,rh
4458,경기도,고양시 일산서구,일산동,2022,10,전세,8.0,12987.5,2022-10-01,rh
4459,경기도,과천시,문원동,2022,10,월세,2.0,30500.0,2022-10-01,rh
4460,경기도,과천시,문원동,2022,10,전세,3.0,35158.333333333336,2022-10-01,rh
4461,경기도,과천시,별양동,2022,10,전세,8.0,44293.75,2022-10-01,rh
4462,경기도,과천시,부림동,2022,10,월세,5.0,31700.0,2022-10-01,rh
4463,경기도,과천시,부림동,2022,10,전세,13.0,49769.230769230766,2022-10-01,rh
4464,경기도,과천시,주암동,2022,10,전세,5.0,54600.0,2022-10-01,rh
4465,경기도,광명시,광명동,2022,10,월세,3.0,2500.0,2022-10-01,rh
4466,경기도,광명시,광명동,2022,10,전세,19.0,18565.78947368421,2022-10-01,rh
4467,경기도,광명시,소하동,2022,10,월세,2.0,4000.0,2022-10-01,rh
4468,경기도,광명시,소하동,2022,10,전세,8.0,20812.5,2022-10-01,rh
4469,경기도,광명시,철산동,2022,10,월세,2.0,16150.0,2022-10-01,rh
4470,경기도,광주시,송정동,2022,10,월세,10.0,5530.0,2022-10-01,rh
4471,경기도,광주시,송정동,2022,10,전세,6.0,15025.0,2022-10-01,rh
4472,경기도,광주시,경안동,2022,10,월세,7.0,1500.0,2022-10-01,rh
4473,경기도,광주시,경안동,2022,10,전세,1.0,9500.0,2022-10-01,rh
4474,경기도,광주시,고산동,2022,10,전세,1.0,11000.0,2022-10-01,rh
4475,경기도,광주시,곤지암읍 곤지암리,2022,10,월세,2.0,2000.0,2022-10-01,rh
4476,경기도,광주시,곤지암읍 곤지암리,2022,10,전세,2.0,8700.0,2022-10-01,rh
4477,경기도,광주시,곤지암읍 삼리,2022,10,월세,1.0,3000.0,2022-10-01,rh
4478,경기도,광주시,곤지암읍 신대리,2022,10,전세,1.0,26000.0,2022-10-01,rh
4479,경기도,광주시,남종면 분원리,2022,10,전세,1.0,16000.0,2022-10-01,rh
4480,경기도,광주시,능평동,2022,10,월세,7.0,4785.714285714285,2022-10-01,rh
4481,경기도,광주시,능평동,2022,10,전세,24.0,19733.333333333332,2022-10-01,rh
4482,경기도,광주시,도척면 도웅리,2022,10,전세,1.0,18000.0,2022-10-01,rh
4483,경기도,광주시,도척면 진우리,2022,10,월세,1.0,1000.0,2022-10-01,rh
4484,경기도,광주시,매산동,2022,10,월세,1.0,2000.0,2022-10-01,rh
4485,경기도,광주시,매산동,2022,10,전세,3.0,14200.0,2022-10-01,rh
4486,경기도,광주시,목현동,2022,10,월세,2.0,3750.0,2022-10-01,rh
4487,경기도,광주시,목현동,2022,10,전세,5.0,14000.0,2022-10-01,rh
4488,경기도,광주시,문형동,2022,10,월세,1.0,2000.0,2022-10-01,rh
4489,경기도,광주시,문형동,2022,10,전세,5.0,15600.0,2022-10-01,rh
4490,경기도,광주시,삼동,2022,10,월세,3.0,3333.3333333333335,2022-10-01,rh
4491,경기도,광주시,삼동,2022,10,전세,12.0,14133.333333333334,2022-10-01,rh
4492,경기도,광주시,신현동,2022,10,월세,7.0,3258.285714285714,2022-10-01,rh
4493,경기도,광주시,신현동,2022,10,전세,25.0,20424.0,2022-10-01,rh
4494,경기도,광주시,쌍령동,2022,10,월세,6.0,7416.666666666667,2022-10-01,rh
4495,경기도,광주시,쌍령동,2022,10,전세,4.0,17400.0,2022-10-01,rh
4496,경기도,광주시,양벌동,2022,10,월세,7.0,3285.714285714286,2022-10-01,rh
4497,경기도,광주시,양벌동,2022,10,전세,5.0,14674.0,2022-10-01,rh
4498,경기도,광주시,역동,2022,10,월세,1.0,1000.0,2022-10-01,rh
4499,경기도,광주시,역동,2022,10,전세,9.0,14166.666666666666,2022-10-01,rh
4500,경기도,광주시,장지동,2022,10,월세,4.0,1875.0,2022-10-01,rh
4501,경기도,광주시,장지동,2022,10,전세,2.0,14800.0,2022-10-01,rh
4502,경기도,광주시,중대동,2022,10,전세,2.0,12500.0,2022-10-01,rh
4503,경기도,광주시,초월읍 대쌍령리,2022,10,월세,1.0,3000.0,2022-10-01,rh
4504,경기도,광주시,초월읍 대쌍령리,2022,10,전세,1.0,13500.0,2022-10-01,rh
4505,경기도,광주시,초월읍 도평리,2022,10,월세,3.0,3166.6666666666665,2022-10-01,rh
4506,경기도,광주시,초월읍 산이리,2022,10,월세,1.0,500.0,2022-10-01,rh
4507,경기도,광주시,초월읍 신월리,2022,10,전세,2.0,8000.0,2022-10-01,rh
4508,경기도,광주시,초월읍 쌍동리,2022,10,월세,1.0,2000.0,2022-10-01,rh
4509,경기도,광주시,초월읍 쌍동리,2022,10,전세,1.0,17000.0,2022-10-01,rh
4510,경기도,광주시,초월읍 지월리,2022,10,월세,2.0,1500.0,2022-10-01,rh
4511,경기도,광주시,초월읍 지월리,2022,10,전세,3.0,13000.0,2022-10-01,rh
4512,경기도,광주시,추자동,2022,10,월세,1.0,1000.0,2022-10-01,rh
4513,경기도,광주시,추자동,2022,10,전세,1.0,15000.0,2022-10-01,rh
4514,경기도,광주시,탄벌동,2022,10,월세,3.0,2500.0,2022-10-01,rh
4515,경기도,광주시,태전동,2022,10,월세,1.0,3000.0,2022-10-01,rh
4516,경기도,광주시,태전동,2022,10,전세,3.0,13750.0,2022-10-01,rh
4517,경기도,광주시,퇴촌면 관음리,2022,10,월세,2.0,2500.0,2022-10-01,rh
4518,경기도,광주시,퇴촌면 관음리,2022,10,전세,1.0,16000.0,2022-10-01,rh
4519,경기도,광주시,퇴촌면 광동리,2022,10,월세,1.0,2000.0,2022-10-01,rh
4520,경기도,광주시,퇴촌면 도수리,2022,10,월세,3.0,2166.6666666666665,2022-10-01,rh
4521,경기도,광주시,퇴촌면 도수리,2022,10,전세,1.0,14000.0,2022-10-01,rh
4522,경기도,광주시,회덕동,2022,10,월세,4.0,5250.0,2022-10-01,rh
4523,경기도,광주시,회덕동,2022,10,전세,5.0,14380.0,2022-10-01,rh
4524,경기도,구리시,교문동,2022,10,월세,5.0,3300.0,2022-10-01,rh
4525,경기도,구리시,교문동,2022,10,전세,9.0,14466.666666666666,2022-10-01,rh
4526,경기도,구리시,수택동,2022,10,월세,3.0,4900.0,2022-10-01,rh
4527,경기도,구리시,수택동,2022,10,전세,22.0,16257.045454545454,2022-10-01,rh
4528,경기도,구리시,아천동,2022,10,월세,1.0,3000.0,2022-10-01,rh
4529,경기도,구리시,아천동,2022,10,전세,1.0,36000.0,2022-10-01,rh
4530,경기도,구리시,인창동,2022,10,월세,5.0,4700.0,2022-10-01,rh
4531,경기도,구리시,인창동,2022,10,전세,6.0,15316.666666666666,2022-10-01,rh
4532,경기도,군포시,금정동,2022,10,월세,8.0,3312.5,2022-10-01,rh
4533,경기도,군포시,금정동,2022,10,전세,11.0,13095.454545454546,2022-10-01,rh
4534,경기도,군포시,당동,2022,10,월세,9.0,4944.444444444444,2022-10-01,rh
4535,경기도,군포시,당동,2022,10,전세,12.0,13370.833333333334,2022-10-01,rh
4536,경기도,군포시,당정동,2022,10,월세,1.0,500.0,2022-10-01,rh
4537,경기도,군포시,당정동,2022,10,전세,1.0,18500.0,2022-10-01,rh
4538,경기도,군포시,대야미동,2022,10,월세,4.0,1875.0,2022-10-01,rh
4539,경기도,군포시,대야미동,2022,10,전세,1.0,9000.0,2022-10-01,rh
4540,경기도,군포시,산본동,2022,10,월세,7.0,1500.0,2022-10-01,rh
4541,경기도,군포시,산본동,2022,10,전세,4.0,15750.0,2022-10-01,rh
4542,경기도,김포시,고촌읍 신곡리,2022,10,월세,2.0,2000.0,2022-10-01,rh
4543,경기도,김포시,고촌읍 신곡리,2022,10,전세,7.0,12557.142857142857,2022-10-01,rh
4544,경기도,김포시,대곶면 율생리,2022,10,월세,2.0,1250.0,2022-10-01,rh
4545,경기도,김포시,대곶면 율생리,2022,10,전세,1.0,14200.0,2022-10-01,rh
4546,경기도,김포시,마산동,2022,10,월세,1.0,4000.0,2022-10-01,rh
4547,경기도,김포시,북변동,2022,10,전세,3.0,10333.333333333334,2022-10-01,rh
4548,경기도,김포시,사우동,2022,10,월세,4.0,700.0,2022-10-01,rh
4549,경기도,김포시,사우동,2022,10,전세,4.0,12625.0,2022-10-01,rh
4550,경기도,김포시,양촌읍 양곡리,2022,10,월세,3.0,1000.0,2022-10-01,rh
4551,경기도,김포시,양촌읍 양곡리,2022,10,전세,1.0,10000.0,2022-10-01,rh
4552,경기도,김포시,운양동,2022,10,월세,1.0,10000.0,2022-10-01,rh
4553,경기도,김포시,운양동,2022,10,전세,5.0,47720.0,2022-10-01,rh
4554,경기도,김포시,월곶면 군하리,2022,10,전세,1.0,5000.0,2022-10-01,rh
4555,경기도,김포시,장기동,2022,10,월세,15.0,4505.6,2022-10-01,rh
4556,경기도,김포시,장기동,2022,10,전세,2.0,39000.0,2022-10-01,rh
4557,경기도,김포시,통진읍 도사리,2022,10,월세,3.0,1166.6666666666667,2022-10-01,rh
4558,경기도,김포시,통진읍 도사리,2022,10,전세,2.0,9250.0,2022-10-01,rh
4559,경기도,김포시,통진읍 서암리,2022,10,월세,3.0,3600.0,2022-10-01,rh
4560,경기도,김포시,통진읍 서암리,2022,10,전세,1.0,16500.0,2022-10-01,rh
4561,경기도,김포시,풍무동,2022,10,월세,3.0,4333.333333333333,2022-10-01,rh
4562,경기도,김포시,풍무동,2022,10,전세,2.0,28000.0,2022-10-01,rh
4563,경기도,김포시,하성면 마곡리,2022,10,전세,1.0,15600.0,2022-10-01,rh
4564,경기도,남양주시,금곡동,2022,10,월세,6.0,2833.3333333333335,2022-10-01,rh
4565,경기도,남양주시,금곡동,2022,10,전세,6.0,8583.333333333334,2022-10-01,rh
4566,경기도,남양주시,다산동,2022,10,월세,4.0,1750.0,2022-10-01,rh
4567,경기도,남양주시,다산동,2022,10,전세,3.0,10666.666666666666,2022-10-01,rh
4568,경기도,남양주시,별내동,2022,10,전세,1.0,38600.0,2022-10-01,rh
4569,경기도,남양주시,별내면 청학리,2022,10,전세,1.0,14700.0,2022-10-01,rh
4570,경기도,남양주시,수동면 입석리,2022,10,월세,2.0,1000.0,2022-10-01,rh
4571,경기도,남양주시,오남읍 양지리,2022,10,전세,2.0,17400.0,2022-10-01,rh
4572,경기도,남양주시,오남읍 오남리,2022,10,월세,1.0,5000.0,2022-10-01,rh
4573,경기도,남양주시,오남읍 오남리,2022,10,전세,3.0,17166.666666666668,2022-10-01,rh
4574,경기도,남양주시,와부읍 덕소리,2022,10,월세,5.0,4400.0,2022-10-01,rh
4575,경기도,남양주시,와부읍 덕소리,2022,10,전세,4.0,9575.0,2022-10-01,rh
4576,경기도,남양주시,진건읍 용정리,2022,10,월세,2.0,1250.0,2022-10-01,rh
4577,경기도,남양주시,진건읍 용정리,2022,10,전세,2.0,9000.0,2022-10-01,rh
4578,경기도,남양주시,진접읍 내각리,2022,10,월세,2.0,2750.0,2022-10-01,rh
4579,경기도,남양주시,진접읍 내각리,2022,10,전세,4.0,8150.0,2022-10-01,rh
4580,경기도,남양주시,진접읍 부평리,2022,10,월세,1.0,500.0,2022-10-01,rh
4581,경기도,남양주시,진접읍 부평리,2022,10,전세,2.0,7000.0,2022-10-01,rh
4582,경기도,남양주시,진접읍 연평리,2022,10,전세,1.0,27000.0,2022-10-01,rh
4583,경기도,남양주시,진접읍 장현리,2022,10,월세,5.0,1200.0,2022-10-01,rh
4584,경기도,남양주시,진접읍 장현리,2022,10,전세,2.0,9000.0,2022-10-01,rh
4585,경기도,남양주시,진접읍 팔야리,2022,10,전세,1.0,6000.0,2022-10-01,rh
4586,경기도,남양주시,퇴계원읍 퇴계원리,2022,10,월세,5.0,2900.0,2022-10-01,rh
4587,경기도,남양주시,퇴계원읍 퇴계원리,2022,10,전세,13.0,10730.76923076923,2022-10-01,rh
4588,경기도,남양주시,평내동,2022,10,월세,1.0,500.0,2022-10-01,rh
4589,경기도,남양주시,평내동,2022,10,전세,2.0,11500.0,2022-10-01,rh
4590,경기도,남양주시,호평동,2022,10,월세,2.0,2750.0,2022-10-01,rh
4591,경기도,남양주시,호평동,2022,10,전세,5.0,16900.0,2022-10-01,rh
4592,경기도,남양주시,화도읍 가곡리,2022,10,월세,3.0,833.3333333333334,2022-10-01,rh
4593,경기도,남양주시,화도읍 가곡리,2022,10,전세,3.0,17333.333333333332,2022-10-01,rh
4594,경기도,남양주시,화도읍 녹촌리,2022,10,월세,1.0,2000.0,2022-10-01,rh
4595,경기도,남양주시,화도읍 녹촌리,2022,10,전세,2.0,16000.0,2022-10-01,rh
4596,경기도,남양주시,화도읍 마석우리,2022,10,월세,3.0,1833.3333333333333,2022-10-01,rh
4597,경기도,남양주시,화도읍 마석우리,2022,10,전세,10.0,12405.0,2022-10-01,rh
4598,경기도,남양주시,화도읍 묵현리,2022,10,월세,12.0,3958.3333333333335,2022-10-01,rh
4599,경기도,남양주시,화도읍 묵현리,2022,10,전세,31.0,12769.354838709678,2022-10-01,rh
4600,경기도,남양주시,화도읍 월산리,2022,10,전세,1.0,14500.0,2022-10-01,rh
4601,경기도,남양주시,화도읍 차산리,2022,10,전세,3.0,14000.0,2022-10-01,rh
4602,경기도,남양주시,화도읍 창현리,2022,10,월세,4.0,3375.0,2022-10-01,rh
4603,경기도,남양주시,화도읍 창현리,2022,10,전세,3.0,13816.666666666666,2022-10-01,rh
4604,경기도,동두천시,광암동,2022,10,전세,1.0,5000.0,2022-10-01,rh
4605,경기도,동두천시,동두천동,2022,10,전세,1.0,5000.0,2022-10-01,rh
4606,경기도,동두천시,보산동,2022,10,월세,1.0,400.0,2022-10-01,rh
4607,경기도,동두천시,상패동,2022,10,전세,1.0,4000.0,2022-10-01,rh
4608,경기도,동두천시,생연동,2022,10,월세,13.0,1356.3076923076924,2022-10-01,rh
4609,경기도,동두천시,생연동,2022,10,전세,4.0,6903.75,2022-10-01,rh
4610,경기도,동두천시,송내동,2022,10,월세,3.0,711.6666666666666,2022-10-01,rh
4611,경기도,동두천시,송내동,2022,10,전세,4.0,9500.0,2022-10-01,rh
4612,경기도,동두천시,지행동,2022,10,월세,1.0,300.0,2022-10-01,rh
4613,경기도,동두천시,지행동,2022,10,전세,1.0,10000.0,2022-10-01,rh
4614,경기도,동두천시,하봉암동,2022,10,월세,1.0,500.0,2022-10-01,rh
4615,경기도,부천시,송내동,2022,10,월세,7.0,4428.571428571428,2022-10-01,rh
4616,경기도,부천시,송내동,2022,10,전세,8.0,11375.0,2022-10-01,rh
4617,경기도,부천시,고강동,2022,10,월세,8.0,943.75,2022-10-01,rh
4618,경기도,부천시,고강동,2022,10,전세,16.0,10728.125,2022-10-01,rh
4619,경기도,부천시,괴안동,2022,10,월세,3.0,1000.0,2022-10-01,rh
4620,경기도,부천시,괴안동,2022,10,전세,19.0,16921.052631578947,2022-10-01,rh
4621,경기도,부천시,내동,2022,10,전세,10.0,13680.0,2022-10-01,rh
4622,경기도,부천시,도당동,2022,10,월세,1.0,100.0,2022-10-01,rh
4623,경기도,부천시,도당동,2022,10,전세,15.0,14673.333333333334,2022-10-01,rh
4624,경기도,부천시,삼정동,2022,10,전세,1.0,9000.0,2022-10-01,rh
4625,경기도,부천시,상동,2022,10,월세,3.0,1000.0,2022-10-01,rh
4626,경기도,부천시,상동,2022,10,전세,4.0,25925.0,2022-10-01,rh
4627,경기도,부천시,소사동,2022,10,월세,5.0,3000.0,2022-10-01,rh
4628,경기도,부천시,소사동,2022,10,전세,12.0,15775.0,2022-10-01,rh
4629,경기도,부천시,소사본동,2022,10,월세,11.0,4353.636363636364,2022-10-01,rh
4630,경기도,부천시,소사본동,2022,10,전세,16.0,12628.125,2022-10-01,rh
4631,경기도,부천시,심곡동,2022,10,월세,25.0,1652.0,2022-10-01,rh
4632,경기도,부천시,심곡동,2022,10,전세,17.0,17552.941176470587,2022-10-01,rh
4633,경기도,부천시,심곡본동,2022,10,월세,5.0,1060.0,2022-10-01,rh
4634,경기도,부천시,심곡본동,2022,10,전세,14.0,12757.142857142857,2022-10-01,rh
4635,경기도,부천시,약대동,2022,10,전세,4.0,14112.5,2022-10-01,rh
4636,경기도,부천시,여월동,2022,10,월세,4.0,1500.0,2022-10-01,rh
4637,경기도,부천시,여월동,2022,10,전세,2.0,14500.0,2022-10-01,rh
4638,경기도,부천시,역곡동,2022,10,월세,6.0,5500.0,2022-10-01,rh
4639,경기도,부천시,역곡동,2022,10,전세,18.0,16977.777777777777,2022-10-01,rh
4640,경기도,부천시,오정동,2022,10,월세,6.0,916.6666666666666,2022-10-01,rh
4641,경기도,부천시,오정동,2022,10,전세,11.0,11186.363636363636,2022-10-01,rh
4642,경기도,부천시,원미동,2022,10,월세,7.0,1571.4285714285713,2022-10-01,rh
4643,경기도,부천시,원미동,2022,10,전세,11.0,12829.545454545454,2022-10-01,rh
4644,경기도,부천시,원종동,2022,10,월세,14.0,1407.142857142857,2022-10-01,rh
4645,경기도,부천시,원종동,2022,10,전세,34.0,10996.911764705883,2022-10-01,rh
4646,경기도,부천시,작동,2022,10,월세,1.0,2000.0,2022-10-01,rh
4647,경기도,부천시,작동,2022,10,전세,2.0,7000.0,2022-10-01,rh
4648,경기도,부천시,중동,2022,10,월세,17.0,300.0,2022-10-01,rh
4649,경기도,부천시,중동,2022,10,전세,3.0,12066.666666666666,2022-10-01,rh
4650,경기도,부천시,춘의동,2022,10,월세,3.0,4833.333333333333,2022-10-01,rh
4651,경기도,부천시,춘의동,2022,10,전세,10.0,20720.0,2022-10-01,rh
4652,경기도,성남시 분당구,금곡동,2022,10,전세,1.0,80000.0,2022-10-01,rh
4653,경기도,성남시 분당구,구미동,2022,10,월세,4.0,25250.0,2022-10-01,rh
4654,경기도,성남시 분당구,구미동,2022,10,전세,8.0,52825.0,2022-10-01,rh
4655,경기도,성남시 분당구,궁내동,2022,10,월세,1.0,6500.0,2022-10-01,rh
4656,경기도,성남시 분당구,궁내동,2022,10,전세,6.0,33408.333333333336,2022-10-01,rh
4657,경기도,성남시 분당구,동원동,2022,10,전세,1.0,23000.0,2022-10-01,rh
4658,경기도,성남시 분당구,분당동,2022,10,전세,5.0,58200.0,2022-10-01,rh
4659,경기도,성남시 분당구,서현동,2022,10,월세,1.0,20000.0,2022-10-01,rh
4660,경기도,성남시 분당구,서현동,2022,10,전세,4.0,35487.5,2022-10-01,rh
