년,월,구분,인구수,행정동코드,행정동,행정동_시도명,행정동_시군구명,행정동_읍면동명,행정동시군구코드,행정동읍면동코드,행정동_주소
2022,10,여자인구수,6658,2629068000,문현제1동,부산광역시,남구,문현제1동,26290,68000,부산광역시 남구 문현제1동
2022,10,총인구수,8324,2629069000,문현제2동,부산광역시,남구,문현제2동,26290,69000,부산광역시 남구 문현제2동
2022,10,남자인구수,4125,2629069000,문현제2동,부산광역시,남구,문현제2동,26290,69000,부산광역시 남구 문현제2동
2022,10,여자인구수,4199,2629069000,문현제2동,부산광역시,남구,문현제2동,26290,69000,부산광역시 남구 문현제2동
2022,10,총인구수,16577,2629070000,문현제3동,부산광역시,남구,문현제3동,26290,70000,부산광역시 남구 문현제3동
2022,10,남자인구수,8053,2629070000,문현제3동,부산광역시,남구,문현제3동,26290,70000,부산광역시 남구 문현제3동
2022,10,여자인구수,8524,2629070000,문현제3동,부산광역시,남구,문현제3동,26290,70000,부산광역시 남구 문현제3동
2022,10,총인구수,7866,2629071000,문현제4동,부산광역시,남구,문현제4동,26290,71000,부산광역시 남구 문현제4동
2022,10,남자인구수,3818,2629071000,문현제4동,부산광역시,남구,문현제4동,26290,71000,부산광역시 남구 문현제4동
2022,10,여자인구수,4048,2629071000,문현제4동,부산광역시,남구,문현제4동,26290,71000,부산광역시 남구 문현제4동
2022,10,총인구수,16089,2632051000,구포제1동,부산광역시,북구,구포제1동,26320,51000,부산광역시 북구 구포제1동
2022,10,남자인구수,8055,2632051000,구포제1동,부산광역시,북구,구포제1동,26320,51000,부산광역시 북구 구포제1동
2022,10,여자인구수,8034,2632051000,구포제1동,부산광역시,북구,구포제1동,26320,51000,부산광역시 북구 구포제1동
2022,10,총인구수,24699,2632052000,구포제2동,부산광역시,북구,구포제2동,26320,52000,부산광역시 북구 구포제2동
2022,10,남자인구수,12598,2632052000,구포제2동,부산광역시,북구,구포제2동,26320,52000,부산광역시 북구 구포제2동
2022,10,여자인구수,12101,2632052000,구포제2동,부산광역시,북구,구포제2동,26320,52000,부산광역시 북구 구포제2동
2022,10,총인구수,19149,2632052100,구포제3동,부산광역시,북구,구포제3동,26320,52100,부산광역시 북구 구포제3동
2022,10,남자인구수,9859,2632052100,구포제3동,부산광역시,북구,구포제3동,26320,52100,부산광역시 북구 구포제3동
2022,10,여자인구수,9290,2632052100,구포제3동,부산광역시,북구,구포제3동,26320,52100,부산광역시 북구 구포제3동
2022,10,총인구수,36934,2632053000,금곡동,부산광역시,북구,금곡동,26320,53000,부산광역시 북구 금곡동
2022,10,남자인구수,17838,2632053000,금곡동,부산광역시,북구,금곡동,26320,53000,부산광역시 북구 금곡동
2022,10,여자인구수,19096,2632053000,금곡동,부산광역시,북구,금곡동,26320,53000,부산광역시 북구 금곡동
2022,10,총인구수,40642,2632054100,화명제1동,부산광역시,북구,화명제1동,26320,54100,부산광역시 북구 화명제1동
2022,10,남자인구수,19858,2632054100,화명제1동,부산광역시,북구,화명제1동,26320,54100,부산광역시 북구 화명제1동
2022,10,여자인구수,20784,2632054100,화명제1동,부산광역시,북구,화명제1동,26320,54100,부산광역시 북구 화명제1동
2022,10,총인구수,17481,2632054200,화명제2동,부산광역시,북구,화명제2동,26320,54200,부산광역시 북구 화명제2동
2022,10,남자인구수,8522,2632054200,화명제2동,부산광역시,북구,화명제2동,26320,54200,부산광역시 북구 화명제2동
2022,10,여자인구수,8959,2632054200,화명제2동,부산광역시,북구,화명제2동,26320,54200,부산광역시 북구 화명제2동
2022,10,총인구수,29116,2632054300,화명제3동,부산광역시,북구,화명제3동,26320,54300,부산광역시 북구 화명제3동
2022,10,남자인구수,14211,2632054300,화명제3동,부산광역시,북구,화명제3동,26320,54300,부산광역시 북구 화명제3동
2022,10,여자인구수,14905,2632054300,화명제3동,부산광역시,북구,화명제3동,26320,54300,부산광역시 북구 화명제3동
2022,10,총인구수,11587,2632055000,덕천제1동,부산광역시,북구,덕천제1동,26320,55000,부산광역시 북구 덕천제1동
2022,10,남자인구수,5698,2632055000,덕천제1동,부산광역시,북구,덕천제1동,26320,55000,부산광역시 북구 덕천제1동
2022,10,여자인구수,5889,2632055000,덕천제1동,부산광역시,북구,덕천제1동,26320,55000,부산광역시 북구 덕천제1동
2022,10,총인구수,11620,2632056000,덕천제2동,부산광역시,북구,덕천제2동,26320,56000,부산광역시 북구 덕천제2동
2022,10,남자인구수,5770,2632056000,덕천제2동,부산광역시,북구,덕천제2동,26320,56000,부산광역시 북구 덕천제2동
2022,10,여자인구수,5850,2632056000,덕천제2동,부산광역시,북구,덕천제2동,26320,56000,부산광역시 북구 덕천제2동
2022,10,총인구수,10496,2632056100,덕천제3동,부산광역시,북구,덕천제3동,26320,56100,부산광역시 북구 덕천제3동
2022,10,남자인구수,5112,2632056100,덕천제3동,부산광역시,북구,덕천제3동,26320,56100,부산광역시 북구 덕천제3동
2022,10,여자인구수,5384,2632056100,덕천제3동,부산광역시,북구,덕천제3동,26320,56100,부산광역시 북구 덕천제3동
2022,10,총인구수,16617,2632057100,만덕제1동,부산광역시,북구,만덕제1동,26320,57100,부산광역시 북구 만덕제1동
2022,10,남자인구수,8131,2632057100,만덕제1동,부산광역시,북구,만덕제1동,26320,57100,부산광역시 북구 만덕제1동
2022,10,여자인구수,8486,2632057100,만덕제1동,부산광역시,북구,만덕제1동,26320,57100,부산광역시 북구 만덕제1동
2022,10,총인구수,27056,2632057200,만덕제2동,부산광역시,북구,만덕제2동,26320,57200,부산광역시 북구 만덕제2동
2022,10,남자인구수,13265,2632057200,만덕제2동,부산광역시,북구,만덕제2동,26320,57200,부산광역시 북구 만덕제2동
2022,10,여자인구수,13791,2632057200,만덕제2동,부산광역시,북구,만덕제2동,26320,57200,부산광역시 북구 만덕제2동
2022,10,총인구수,18284,2632057300,만덕제3동,부산광역시,북구,만덕제3동,26320,57300,부산광역시 북구 만덕제3동
2022,10,남자인구수,8891,2632057300,만덕제3동,부산광역시,북구,만덕제3동,26320,57300,부산광역시 북구 만덕제3동
2022,10,여자인구수,9393,2632057300,만덕제3동,부산광역시,북구,만덕제3동,26320,57300,부산광역시 북구 만덕제3동
2022,10,총인구수,21579,2635051000,우제1동,부산광역시,해운대구,우제1동,26350,51000,부산광역시 해운대구 우제1동
2022,10,남자인구수,10219,2635051000,우제1동,부산광역시,해운대구,우제1동,26350,51000,부산광역시 해운대구 우제1동
2022,10,여자인구수,11360,2635051000,우제1동,부산광역시,해운대구,우제1동,26350,51000,부산광역시 해운대구 우제1동
2022,10,총인구수,30396,2635052000,우제2동,부산광역시,해운대구,우제2동,26350,52000,부산광역시 해운대구 우제2동
2022,10,남자인구수,14444,2635052000,우제2동,부산광역시,해운대구,우제2동,26350,52000,부산광역시 해운대구 우제2동
2022,10,여자인구수,15952,2635052000,우제2동,부산광역시,해운대구,우제2동,26350,52000,부산광역시 해운대구 우제2동
2022,10,총인구수,28424,2635052500,우제3동,부산광역시,해운대구,우제3동,26350,52500,부산광역시 해운대구 우제3동
2022,10,남자인구수,13434,2635052500,우제3동,부산광역시,해운대구,우제3동,26350,52500,부산광역시 해운대구 우제3동
2022,10,여자인구수,14990,2635052500,우제3동,부산광역시,해운대구,우제3동,26350,52500,부산광역시 해운대구 우제3동
2022,10,총인구수,27614,2635053000,중제1동,부산광역시,해운대구,중제1동,26350,53000,부산광역시 해운대구 중제1동
2022,10,남자인구수,13230,2635053000,중제1동,부산광역시,해운대구,중제1동,26350,53000,부산광역시 해운대구 중제1동
2022,10,여자인구수,14384,2635053000,중제1동,부산광역시,해운대구,중제1동,26350,53000,부산광역시 해운대구 중제1동
2022,10,총인구수,15613,2635054000,중제2동,부산광역시,해운대구,중제2동,26350,54000,부산광역시 해운대구 중제2동
2022,10,남자인구수,7441,2635054000,중제2동,부산광역시,해운대구,중제2동,26350,54000,부산광역시 해운대구 중제2동
2022,10,여자인구수,8172,2635054000,중제2동,부산광역시,해운대구,중제2동,26350,54000,부산광역시 해운대구 중제2동
2022,10,총인구수,17664,2635055100,좌제1동,부산광역시,해운대구,좌제1동,26350,55100,부산광역시 해운대구 좌제1동
2022,10,남자인구수,8221,2635055100,좌제1동,부산광역시,해운대구,좌제1동,26350,55100,부산광역시 해운대구 좌제1동
2022,10,여자인구수,9443,2635055100,좌제1동,부산광역시,해운대구,좌제1동,26350,55100,부산광역시 해운대구 좌제1동
2022,10,총인구수,31381,2635055200,좌제2동,부산광역시,해운대구,좌제2동,26350,55200,부산광역시 해운대구 좌제2동
2022,10,남자인구수,14475,2635055200,좌제2동,부산광역시,해운대구,좌제2동,26350,55200,부산광역시 해운대구 좌제2동
2022,10,여자인구수,16906,2635055200,좌제2동,부산광역시,해운대구,좌제2동,26350,55200,부산광역시 해운대구 좌제2동
2022,10,총인구수,15718,2635055300,좌제3동,부산광역시,해운대구,좌제3동,26350,55300,부산광역시 해운대구 좌제3동
2022,10,남자인구수,7381,2635055300,좌제3동,부산광역시,해운대구,좌제3동,26350,55300,부산광역시 해운대구 좌제3동
2022,10,여자인구수,8337,2635055300,좌제3동,부산광역시,해운대구,좌제3동,26350,55300,부산광역시 해운대구 좌제3동
2022,10,총인구수,22719,2635055400,좌제4동,부산광역시,해운대구,좌제4동,26350,55400,부산광역시 해운대구 좌제4동
2022,10,남자인구수,10764,2635055400,좌제4동,부산광역시,해운대구,좌제4동,26350,55400,부산광역시 해운대구 좌제4동
2022,10,여자인구수,11955,2635055400,좌제4동,부산광역시,해운대구,좌제4동,26350,55400,부산광역시 해운대구 좌제4동
2022,10,총인구수,9649,2635056000,송정동,부산광역시,해운대구,송정동,26350,56000,부산광역시 해운대구 송정동
2022,10,남자인구수,4640,2635056000,송정동,부산광역시,해운대구,송정동,26350,56000,부산광역시 해운대구 송정동
2022,10,여자인구수,5009,2635056000,송정동,부산광역시,해운대구,송정동,26350,56000,부산광역시 해운대구 송정동
2022,10,총인구수,34528,2635057000,반여제1동,부산광역시,해운대구,반여제1동,26350,57000,부산광역시 해운대구 반여제1동
2022,10,남자인구수,16981,2635057000,반여제1동,부산광역시,해운대구,반여제1동,26350,57000,부산광역시 해운대구 반여제1동
2022,10,여자인구수,17547,2635057000,반여제1동,부산광역시,해운대구,반여제1동,26350,57000,부산광역시 해운대구 반여제1동
2022,10,총인구수,12231,2635058000,반여제2동,부산광역시,해운대구,반여제2동,26350,58000,부산광역시 해운대구 반여제2동
2022,10,남자인구수,5922,2635058000,반여제2동,부산광역시,해운대구,반여제2동,26350,58000,부산광역시 해운대구 반여제2동
2022,10,여자인구수,6309,2635058000,반여제2동,부산광역시,해운대구,반여제2동,26350,58000,부산광역시 해운대구 반여제2동
2022,10,총인구수,8261,2635059000,반여제3동,부산광역시,해운대구,반여제3동,26350,59000,부산광역시 해운대구 반여제3동
2022,10,남자인구수,4061,2635059000,반여제3동,부산광역시,해운대구,반여제3동,26350,59000,부산광역시 해운대구 반여제3동
2022,10,여자인구수,4200,2635059000,반여제3동,부산광역시,해운대구,반여제3동,26350,59000,부산광역시 해운대구 반여제3동
2022,10,총인구수,15337,2635059500,반여제4동,부산광역시,해운대구,반여제4동,26350,59500,부산광역시 해운대구 반여제4동
2022,10,남자인구수,7546,2635059500,반여제4동,부산광역시,해운대구,반여제4동,26350,59500,부산광역시 해운대구 반여제4동
2022,10,여자인구수,7791,2635059500,반여제4동,부산광역시,해운대구,반여제4동,26350,59500,부산광역시 해운대구 반여제4동
2022,10,총인구수,13269,2635061000,반송제1동,부산광역시,해운대구,반송제1동,26350,61000,부산광역시 해운대구 반송제1동
2022,10,남자인구수,6629,2635061000,반송제1동,부산광역시,해운대구,반송제1동,26350,61000,부산광역시 해운대구 반송제1동
2022,10,여자인구수,6640,2635061000,반송제1동,부산광역시,해운대구,반송제1동,26350,61000,부산광역시 해운대구 반송제1동
2022,10,총인구수,22495,2635062000,반송제2동,부산광역시,해운대구,반송제2동,26350,62000,부산광역시 해운대구 반송제2동
2022,10,남자인구수,10914,2635062000,반송제2동,부산광역시,해운대구,반송제2동,26350,62000,부산광역시 해운대구 반송제2동
2022,10,여자인구수,11581,2635062000,반송제2동,부산광역시,해운대구,반송제2동,26350,62000,부산광역시 해운대구 반송제2동
2022,10,총인구수,37233,2635065000,재송제1동,부산광역시,해운대구,재송제1동,26350,65000,부산광역시 해운대구 재송제1동
2022,10,남자인구수,18252,2635065000,재송제1동,부산광역시,해운대구,재송제1동,26350,65000,부산광역시 해운대구 재송제1동
2022,10,여자인구수,18981,2635065000,재송제1동,부산광역시,해운대구,재송제1동,26350,65000,부산광역시 해운대구 재송제1동
2022,10,총인구수,23729,2635066000,재송제2동,부산광역시,해운대구,재송제2동,26350,66000,부산광역시 해운대구 재송제2동
2022,10,남자인구수,11534,2635066000,재송제2동,부산광역시,해운대구,재송제2동,26350,66000,부산광역시 해운대구 재송제2동
2022,10,여자인구수,12195,2635066000,재송제2동,부산광역시,해운대구,재송제2동,26350,66000,부산광역시 해운대구 재송제2동
2022,10,총인구수,18897,2638051000,괴정제1동,부산광역시,사하구,괴정제1동,26380,51000,부산광역시 사하구 괴정제1동
2022,10,남자인구수,9043,2638051000,괴정제1동,부산광역시,사하구,괴정제1동,26380,51000,부산광역시 사하구 괴정제1동
2022,10,여자인구수,9854,2638051000,괴정제1동,부산광역시,사하구,괴정제1동,26380,51000,부산광역시 사하구 괴정제1동
2022,10,총인구수,15520,2638052000,괴정제2동,부산광역시,사하구,괴정제2동,26380,52000,부산광역시 사하구 괴정제2동
2022,10,남자인구수,7534,2638052000,괴정제2동,부산광역시,사하구,괴정제2동,26380,52000,부산광역시 사하구 괴정제2동
2022,10,여자인구수,7986,2638052000,괴정제2동,부산광역시,사하구,괴정제2동,26380,52000,부산광역시 사하구 괴정제2동
2022,10,총인구수,12090,2638053000,괴정제3동,부산광역시,사하구,괴정제3동,26380,53000,부산광역시 사하구 괴정제3동
2022,10,남자인구수,5770,2638053000,괴정제3동,부산광역시,사하구,괴정제3동,26380,53000,부산광역시 사하구 괴정제3동
2022,10,여자인구수,6320,2638053000,괴정제3동,부산광역시,사하구,괴정제3동,26380,53000,부산광역시 사하구 괴정제3동
2022,10,총인구수,11912,2638054000,괴정제4동,부산광역시,사하구,괴정제4동,26380,54000,부산광역시 사하구 괴정제4동
2022,10,남자인구수,5797,2638054000,괴정제4동,부산광역시,사하구,괴정제4동,26380,54000,부산광역시 사하구 괴정제4동
2022,10,여자인구수,6115,2638054000,괴정제4동,부산광역시,사하구,괴정제4동,26380,54000,부산광역시 사하구 괴정제4동
2022,10,총인구수,25799,2638055000,당리동,부산광역시,사하구,당리동,26380,55000,부산광역시 사하구 당리동
2022,10,남자인구수,12590,2638055000,당리동,부산광역시,사하구,당리동,26380,55000,부산광역시 사하구 당리동
2022,10,여자인구수,13209,2638055000,당리동,부산광역시,사하구,당리동,26380,55000,부산광역시 사하구 당리동
2022,10,총인구수,21474,2638056100,하단제1동,부산광역시,사하구,하단제1동,26380,56100,부산광역시 사하구 하단제1동
2022,10,남자인구수,10729,2638056100,하단제1동,부산광역시,사하구,하단제1동,26380,56100,부산광역시 사하구 하단제1동
2022,10,여자인구수,10745,2638056100,하단제1동,부산광역시,사하구,하단제1동,26380,56100,부산광역시 사하구 하단제1동
2022,10,총인구수,25332,2638056200,하단제2동,부산광역시,사하구,하단제2동,26380,56200,부산광역시 사하구 하단제2동
2022,10,남자인구수,12723,2638056200,하단제2동,부산광역시,사하구,하단제2동,26380,56200,부산광역시 사하구 하단제2동
2022,10,여자인구수,12609,2638056200,하단제2동,부산광역시,사하구,하단제2동,26380,56200,부산광역시 사하구 하단제2동
2022,10,총인구수,16396,2638057100,신평제1동,부산광역시,사하구,신평제1동,26380,57100,부산광역시 사하구 신평제1동
2022,10,남자인구수,8449,2638057100,신평제1동,부산광역시,사하구,신평제1동,26380,57100,부산광역시 사하구 신평제1동
2022,10,여자인구수,7947,2638057100,신평제1동,부산광역시,사하구,신평제1동,26380,57100,부산광역시 사하구 신평제1동
2022,10,총인구수,17601,2638057200,신평제2동,부산광역시,사하구,신평제2동,26380,57200,부산광역시 사하구 신평제2동
2022,10,남자인구수,8794,2638057200,신평제2동,부산광역시,사하구,신평제2동,26380,57200,부산광역시 사하구 신평제2동
2022,10,여자인구수,8807,2638057200,신평제2동,부산광역시,사하구,신평제2동,26380,57200,부산광역시 사하구 신평제2동
2022,10,총인구수,10516,2638058000,장림제1동,부산광역시,사하구,장림제1동,26380,58000,부산광역시 사하구 장림제1동
2022,10,남자인구수,5437,2638058000,장림제1동,부산광역시,사하구,장림제1동,26380,58000,부산광역시 사하구 장림제1동
2022,10,여자인구수,5079,2638058000,장림제1동,부산광역시,사하구,장림제1동,26380,58000,부산광역시 사하구 장림제1동
2022,10,총인구수,26770,2638059000,장림제2동,부산광역시,사하구,장림제2동,26380,59000,부산광역시 사하구 장림제2동
2022,10,남자인구수,13596,2638059000,장림제2동,부산광역시,사하구,장림제2동,26380,59000,부산광역시 사하구 장림제2동
2022,10,여자인구수,13174,2638059000,장림제2동,부산광역시,사하구,장림제2동,26380,59000,부산광역시 사하구 장림제2동
2022,10,총인구수,37759,2638060100,다대제1동,부산광역시,사하구,다대제1동,26380,60100,부산광역시 사하구 다대제1동
2022,10,남자인구수,18862,2638060100,다대제1동,부산광역시,사하구,다대제1동,26380,60100,부산광역시 사하구 다대제1동
2022,10,여자인구수,18897,2638060100,다대제1동,부산광역시,사하구,다대제1동,26380,60100,부산광역시 사하구 다대제1동
2022,10,총인구수,26415,2638060200,다대제2동,부산광역시,사하구,다대제2동,26380,60200,부산광역시 사하구 다대제2동
2022,10,남자인구수,12954,2638060200,다대제2동,부산광역시,사하구,다대제2동,26380,60200,부산광역시 사하구 다대제2동
2022,10,여자인구수,13461,2638060200,다대제2동,부산광역시,사하구,다대제2동,26380,60200,부산광역시 사하구 다대제2동
2022,10,총인구수,12803,2638061000,구평동,부산광역시,사하구,구평동,26380,61000,부산광역시 사하구 구평동
2022,10,남자인구수,6523,2638061000,구평동,부산광역시,사하구,구평동,26380,61000,부산광역시 사하구 구평동
2022,10,여자인구수,6280,2638061000,구평동,부산광역시,사하구,구평동,26380,61000,부산광역시 사하구 구평동
2022,10,총인구수,17900,2638062000,감천제1동,부산광역시,사하구,감천제1동,26380,62000,부산광역시 사하구 감천제1동
2022,10,남자인구수,8788,2638062000,감천제1동,부산광역시,사하구,감천제1동,26380,62000,부산광역시 사하구 감천제1동
2022,10,여자인구수,9112,2638062000,감천제1동,부산광역시,사하구,감천제1동,26380,62000,부산광역시 사하구 감천제1동
2022,10,총인구수,5660,2638063000,감천제2동,부산광역시,사하구,감천제2동,26380,63000,부산광역시 사하구 감천제2동
2022,10,남자인구수,2878,2638063000,감천제2동,부산광역시,사하구,감천제2동,26380,63000,부산광역시 사하구 감천제2동
2022,10,여자인구수,2782,2638063000,감천제2동,부산광역시,사하구,감천제2동,26380,63000,부산광역시 사하구 감천제2동
2022,10,총인구수,5013,2641051000,서제1동,부산광역시,금정구,서제1동,26410,51000,부산광역시 금정구 서제1동
2022,10,남자인구수,2609,2641051000,서제1동,부산광역시,금정구,서제1동,26410,51000,부산광역시 금정구 서제1동
2022,10,여자인구수,2404,2641051000,서제1동,부산광역시,금정구,서제1동,26410,51000,부산광역시 금정구 서제1동
2022,10,총인구수,8917,2641052000,서제2동,부산광역시,금정구,서제2동,26410,52000,부산광역시 금정구 서제2동
2022,10,남자인구수,4455,2641052000,서제2동,부산광역시,금정구,서제2동,26410,52000,부산광역시 금정구 서제2동
2022,10,여자인구수,4462,2641052000,서제2동,부산광역시,금정구,서제2동,26410,52000,부산광역시 금정구 서제2동
2022,10,총인구수,10866,2641053000,서제3동,부산광역시,금정구,서제3동,26410,53000,부산광역시 금정구 서제3동
2022,10,남자인구수,5435,2641053000,서제3동,부산광역시,금정구,서제3동,26410,53000,부산광역시 금정구 서제3동
2022,10,여자인구수,5431,2641053000,서제3동,부산광역시,금정구,서제3동,26410,53000,부산광역시 금정구 서제3동
2022,10,총인구수,7599,2641055500,금사회동동,부산광역시,금정구,금사회동동,26410,55500,부산광역시 금정구 금사회동동
2022,10,남자인구수,3989,2641055500,금사회동동,부산광역시,금정구,금사회동동,26410,55500,부산광역시 금정구 금사회동동
2022,10,여자인구수,3610,2641055500,금사회동동,부산광역시,금정구,금사회동동,26410,55500,부산광역시 금정구 금사회동동
2022,10,총인구수,8043,2641057000,부곡제1동,부산광역시,금정구,부곡제1동,26410,57000,부산광역시 금정구 부곡제1동
2022,10,남자인구수,3878,2641057000,부곡제1동,부산광역시,금정구,부곡제1동,26410,57000,부산광역시 금정구 부곡제1동
2022,10,여자인구수,4165,2641057000,부곡제1동,부산광역시,금정구,부곡제1동,26410,57000,부산광역시 금정구 부곡제1동
2022,10,총인구수,17618,2641058000,부곡제2동,부산광역시,금정구,부곡제2동,26410,58000,부산광역시 금정구 부곡제2동
2022,10,남자인구수,8370,2641058000,부곡제2동,부산광역시,금정구,부곡제2동,26410,58000,부산광역시 금정구 부곡제2동
2022,10,여자인구수,9248,2641058000,부곡제2동,부산광역시,금정구,부곡제2동,26410,58000,부산광역시 금정구 부곡제2동
2022,10,총인구수,15412,2641059000,부곡제3동,부산광역시,금정구,부곡제3동,26410,59000,부산광역시 금정구 부곡제3동
2022,10,남자인구수,7375,2641059000,부곡제3동,부산광역시,금정구,부곡제3동,26410,59000,부산광역시 금정구 부곡제3동
2022,10,여자인구수,8037,2641059000,부곡제3동,부산광역시,금정구,부곡제3동,26410,59000,부산광역시 금정구 부곡제3동
2022,10,총인구수,12407,2641059100,부곡제4동,부산광역시,금정구,부곡제4동,26410,59100,부산광역시 금정구 부곡제4동
2022,10,남자인구수,5969,2641059100,부곡제4동,부산광역시,금정구,부곡제4동,26410,59100,부산광역시 금정구 부곡제4동
2022,10,여자인구수,6438,2641059100,부곡제4동,부산광역시,금정구,부곡제4동,26410,59100,부산광역시 금정구 부곡제4동
2022,10,총인구수,18088,2641060000,장전제1동,부산광역시,금정구,장전제1동,26410,60000,부산광역시 금정구 장전제1동
2022,10,남자인구수,9434,2641060000,장전제1동,부산광역시,금정구,장전제1동,26410,60000,부산광역시 금정구 장전제1동
2022,10,여자인구수,8654,2641060000,장전제1동,부산광역시,금정구,장전제1동,26410,60000,부산광역시 금정구 장전제1동
2022,10,총인구수,26172,2641061000,장전제2동,부산광역시,금정구,장전제2동,26410,61000,부산광역시 금정구 장전제2동
2022,10,남자인구수,12645,2641061000,장전제2동,부산광역시,금정구,장전제2동,26410,61000,부산광역시 금정구 장전제2동
2022,10,여자인구수,13527,2641061000,장전제2동,부산광역시,금정구,장전제2동,26410,61000,부산광역시 금정구 장전제2동
2022,10,총인구수,2246,2641063500,선두구동,부산광역시,금정구,선두구동,26410,63500,부산광역시 금정구 선두구동
2022,10,남자인구수,1194,2641063500,선두구동,부산광역시,금정구,선두구동,26410,63500,부산광역시 금정구 선두구동
2022,10,여자인구수,1052,2641063500,선두구동,부산광역시,금정구,선두구동,26410,63500,부산광역시 금정구 선두구동
2022,10,총인구수,9742,2641066500,청룡노포동,부산광역시,금정구,청룡노포동,26410,66500,부산광역시 금정구 청룡노포동
2022,10,남자인구수,4761,2641066500,청룡노포동,부산광역시,금정구,청룡노포동,26410,66500,부산광역시 금정구 청룡노포동
2022,10,여자인구수,4981,2641066500,청룡노포동,부산광역시,금정구,청룡노포동,26410,66500,부산광역시 금정구 청룡노포동
2022,10,총인구수,27724,2641067000,남산동,부산광역시,금정구,남산동,26410,67000,부산광역시 금정구 남산동
2022,10,남자인구수,13503,2641067000,남산동,부산광역시,금정구,남산동,26410,67000,부산광역시 금정구 남산동
2022,10,여자인구수,14221,2641067000,남산동,부산광역시,금정구,남산동,26410,67000,부산광역시 금정구 남산동
2022,10,총인구수,19287,2641068000,구서제1동,부산광역시,금정구,구서제1동,26410,68000,부산광역시 금정구 구서제1동
2022,10,남자인구수,9147,2641068000,구서제1동,부산광역시,금정구,구서제1동,26410,68000,부산광역시 금정구 구서제1동
2022,10,여자인구수,10140,2641068000,구서제1동,부산광역시,금정구,구서제1동,26410,68000,부산광역시 금정구 구서제1동
2022,10,총인구수,32130,2641069000,구서제2동,부산광역시,금정구,구서제2동,26410,69000,부산광역시 금정구 구서제2동
2022,10,남자인구수,15373,2641069000,구서제2동,부산광역시,금정구,구서제2동,26410,69000,부산광역시 금정구 구서제2동
2022,10,여자인구수,16757,2641069000,구서제2동,부산광역시,금정구,구서제2동,26410,69000,부산광역시 금정구 구서제2동
2022,10,총인구수,1000,2641070000,금성동,부산광역시,금정구,금성동,26410,70000,부산광역시 금정구 금성동
2022,10,남자인구수,486,2641070000,금성동,부산광역시,금정구,금성동,26410,70000,부산광역시 금정구 금성동
2022,10,여자인구수,514,2641070000,금성동,부산광역시,금정구,금성동,26410,70000,부산광역시 금정구 금성동
2022,10,총인구수,6262,2644051000,대저1동,부산광역시,강서구,대저1동,26440,51000,부산광역시 강서구 대저1동
2022,10,남자인구수,3450,2644051000,대저1동,부산광역시,강서구,대저1동,26440,51000,부산광역시 강서구 대저1동
2022,10,여자인구수,2812,2644051000,대저1동,부산광역시,강서구,대저1동,26440,51000,부산광역시 강서구 대저1동
2022,10,총인구수,6997,2644052000,대저2동,부산광역시,강서구,대저2동,26440,52000,부산광역시 강서구 대저2동
2022,10,남자인구수,3929,2644052000,대저2동,부산광역시,강서구,대저2동,26440,52000,부산광역시 강서구 대저2동
2022,10,여자인구수,3068,2644052000,대저2동,부산광역시,강서구,대저2동,26440,52000,부산광역시 강서구 대저2동
2022,10,총인구수,4108,2644053000,강동동,부산광역시,강서구,강동동,26440,53000,부산광역시 강서구 강동동
2022,10,남자인구수,2189,2644053000,강동동,부산광역시,강서구,강동동,26440,53000,부산광역시 강서구 강동동
2022,10,여자인구수,1919,2644053000,강동동,부산광역시,강서구,강동동,26440,53000,부산광역시 강서구 강동동
2022,10,총인구수,53654,2644053500,명지1동,부산광역시,강서구,명지1동,26440,53500,부산광역시 강서구 명지1동
2022,10,남자인구수,26963,2644053500,명지1동,부산광역시,강서구,명지1동,26440,53500,부산광역시 강서구 명지1동
2022,10,여자인구수,26691,2644053500,명지1동,부산광역시,강서구,명지1동,26440,53500,부산광역시 강서구 명지1동
2022,10,총인구수,30265,2644054500,명지2동,부산광역시,강서구,명지2동,26440,54500,부산광역시 강서구 명지2동
2022,10,남자인구수,15122,2644054500,명지2동,부산광역시,강서구,명지2동,26440,54500,부산광역시 강서구 명지2동
2022,10,여자인구수,15143,2644054500,명지2동,부산광역시,강서구,명지2동,26440,54500,부산광역시 강서구 명지2동
2022,10,총인구수,2270,2644055000,가락동,부산광역시,강서구,가락동,26440,55000,부산광역시 강서구 가락동
2022,10,남자인구수,1215,2644055000,가락동,부산광역시,강서구,가락동,26440,55000,부산광역시 강서구 가락동
2022,10,여자인구수,1055,2644055000,가락동,부산광역시,강서구,가락동,26440,55000,부산광역시 강서구 가락동
2022,10,총인구수,35965,2644056000,녹산동,부산광역시,강서구,녹산동,26440,56000,부산광역시 강서구 녹산동
2022,10,남자인구수,19441,2644056000,녹산동,부산광역시,강서구,녹산동,26440,56000,부산광역시 강서구 녹산동
2022,10,여자인구수,16524,2644056000,녹산동,부산광역시,강서구,녹산동,26440,56000,부산광역시 강서구 녹산동
2022,10,총인구수,4090,2644058000,가덕도동,부산광역시,강서구,가덕도동,26440,58000,부산광역시 강서구 가덕도동
2022,10,남자인구수,2161,2644058000,가덕도동,부산광역시,강서구,가덕도동,26440,58000,부산광역시 강서구 가덕도동
2022,10,여자인구수,1929,2644058000,가덕도동,부산광역시,강서구,가덕도동,26440,58000,부산광역시 강서구 가덕도동
2022,10,총인구수,28533,2647061000,거제제1동,부산광역시,연제구,거제제1동,26470,61000,부산광역시 연제구 거제제1동
